cache_invalidation_method_compress,cache_invalidation_method_decompress,page_number,iteration_number,compressed_size,uncompressed_size,compression_time,decompression_time
1,0,522,0,4116,4096,30884,1270
1,0,523,0,4116,4096,29026,1269
1,0,524,0,572,4096,34635,5538
1,0,525,0,4116,4096,29179,1300
1,0,526,0,4116,4096,30757,1270
1,0,527,0,4116,4096,30218,1272
1,0,528,0,4116,4096,33341,1276
1,0,529,0,4116,4096,31026,1283
1,0,530,0,4116,4096,28994,1280
1,0,531,0,611,4096,34053,5368
1,0,532,0,4116,4096,32043,1298
1,0,533,0,4116,4096,28861,1289
1,0,534,0,4116,4096,31081,1274
1,0,535,0,4116,4096,34001,1279
1,0,536,0,4116,4096,31044,1277
1,0,537,0,4116,4096,30557,1279
1,0,538,0,4116,4096,29524,1276
1,0,539,0,4116,4096,30999,1281
1,0,540,0,737,4096,35116,6689
1,0,541,0,4116,4096,30452,1307
1,0,542,0,4116,4096,35841,1291
1,0,543,0,4116,4096,29665,1276
1,0,544,0,4116,4096,30783,1336
1,0,545,0,4116,4096,32484,1482
1,0,546,0,4116,4096,34504,1489
1,0,547,0,4116,4096,33762,1485
1,0,548,0,4116,4096,33848,1493
1,0,549,0,4116,4096,39141,1483
1,0,550,0,3293,4096,32743,1653
1,0,551,0,4116,4096,34125,1473
1,0,552,0,4116,4096,34308,1475
1,0,553,0,4116,4096,32368,1475
1,0,554,0,4116,4096,34426,1475
1,0,555,0,4116,4096,32410,1484
1,0,556,0,4116,4096,39421,1482
1,0,557,0,4116,4096,34754,1472
1,0,558,0,1173,4096,32394,1964
1,0,559,0,4116,4096,34813,1495
1,0,560,0,4116,4096,32726,1479
1,0,561,0,4116,4096,45421,1264
1,0,562,0,4116,4096,30743,1270
1,0,563,0,4116,4096,33889,1271
1,0,564,0,4116,4096,31680,1271
1,0,565,0,4116,4096,29367,1280
1,0,566,0,4116,4096,31337,1266
1,0,567,0,4116,4096,30378,1276
1,0,568,0,4116,4096,28749,1274
1,0,569,0,4116,4096,30712,1275
1,0,570,0,4116,4096,34134,1270
1,0,571,0,4116,4096,30390,1273
1,0,572,0,4116,4096,31820,1275
1,0,573,0,4116,4096,29639,1271
1,0,574,0,4116,4096,30581,1270
1,0,575,0,4116,4096,29149,1285
1,0,576,0,4116,4096,31241,1275
1,0,577,0,4116,4096,35239,1272
1,0,578,0,4116,4096,29282,1270
1,0,579,0,4116,4096,31004,1275
1,0,580,0,4116,4096,30435,1274
1,0,581,0,4116,4096,31317,1277
1,0,582,0,4116,4096,30620,1269
1,0,583,0,4116,4096,30244,1279
1,0,584,0,4116,4096,34191,1275
1,0,585,0,4116,4096,29504,1272
1,0,586,0,4116,4096,30632,1270
1,0,587,0,4116,4096,32186,1273
1,0,588,0,4116,4096,28787,1275
1,0,589,0,4116,4096,30601,1277
1,0,590,0,4116,4096,30538,1276
1,0,591,0,4116,4096,34885,1270
1,0,592,0,4116,4096,30979,1273
1,0,593,0,4116,4096,29344,1274
1,0,594,0,4116,4096,30598,1274
1,0,595,0,4116,4096,30370,1280
1,0,596,0,4116,4096,30748,1277
1,0,597,0,4116,4096,30563,1270
1,0,598,0,4116,4096,33382,1275
1,0,599,0,4116,4096,30353,1271
1,0,600,0,4116,4096,29010,1273
1,0,601,0,4116,4096,30447,1271
1,0,602,0,4116,4096,31529,1472
1,0,603,0,4116,4096,34574,1483
1,0,604,0,732,4096,40520,7097
1,0,605,0,4116,4096,37483,1508
1,0,606,0,4116,4096,34684,1466
1,0,607,0,4116,4096,33983,1463
1,0,608,0,4116,4096,32657,1462
1,0,609,0,4116,4096,34000,1462
1,0,610,0,4116,4096,32284,1468
1,0,611,0,4116,4096,36208,1460
1,0,612,0,4116,4096,38490,1465
1,0,613,0,4116,4096,32568,1461
1,0,614,0,4116,4096,34646,1467
1,0,615,0,4116,4096,32958,1470
1,0,616,0,4116,4096,34147,1465
1,0,617,0,4116,4096,34930,1468
1,0,618,0,4116,4096,32387,1468
1,0,619,0,4116,4096,39616,1471
1,0,620,0,4116,4096,32815,1472
1,0,621,0,4116,4096,34666,1464
1,0,622,0,4116,4096,34527,1467
1,0,623,0,4116,4096,32607,1474
1,0,624,0,4116,4096,33963,1467
1,0,625,0,4116,4096,32750,1467
1,0,626,0,4116,4096,38711,1462
1,0,627,0,4116,4096,35649,1452
1,0,628,0,4116,4096,32942,1471
1,0,629,0,3293,4096,34576,1656
1,0,630,0,4116,4096,32743,1486
1,0,631,0,3228,4096,34606,1642
1,0,632,0,4116,4096,34521,1488
1,0,633,0,4116,4096,37623,1476
1,0,634,0,4116,4096,34998,1483
1,0,635,0,4116,4096,35340,1501
1,0,636,0,569,4096,47065,4903
1,0,637,0,4116,4096,30511,1283
1,0,638,0,4116,4096,29243,1275
1,0,639,0,4116,4096,31592,1283
1,0,640,0,4116,4096,33973,1271
1,0,641,0,4116,4096,30633,1274
1,0,642,0,4116,4096,30217,1273
1,0,643,0,1146,4096,30037,2106
1,0,644,0,4116,4096,30479,1303
1,0,645,0,4116,4096,29334,1266
1,0,646,0,4116,4096,30601,1274
1,0,647,0,4116,4096,35186,1282
1,0,648,0,4116,4096,29142,1275
1,0,649,0,608,4096,34161,5177
1,0,650,0,4116,4096,30874,1272
1,0,651,0,4116,4096,31533,1279
1,0,652,0,4116,4096,30781,1272
1,0,653,0,4116,4096,29802,1280
1,0,654,0,4116,4096,34675,1272
1,0,655,0,4116,4096,29469,1270
1,0,656,0,4116,4096,30278,1272
1,0,657,0,4116,4096,30754,1267
1,0,658,0,1222,4096,38957,7040
1,0,659,0,4116,4096,30403,1281
1,0,660,0,4116,4096,28939,1270
1,0,661,0,4116,4096,34742,1272
1,0,662,0,4116,4096,31031,1272
1,0,663,0,4116,4096,29564,1279
1,0,664,0,4116,4096,30561,1269
1,0,665,0,4116,4096,29427,1275
1,0,666,0,3293,4096,31856,1382
1,0,667,0,4116,4096,31117,1274
1,0,668,0,4116,4096,33715,1273
1,0,669,0,4116,4096,30909,1269
1,0,670,0,4116,4096,29239,1271
1,0,671,0,4116,4096,30757,1274
1,0,672,0,4116,4096,30412,1270
1,0,673,0,4112,4096,28990,1537
1,0,674,0,4116,4096,34574,1272
1,0,675,0,4116,4096,33226,1261
1,0,676,0,4116,4096,30612,1263
1,0,677,0,4116,4096,30669,1265
1,0,678,0,4116,4096,28770,1264
1,0,679,0,4116,4096,30632,1259
1,0,680,0,4116,4096,28943,1262
1,0,681,0,4116,4096,30200,1259
1,0,682,0,4116,4096,56548,1474
1,0,683,0,4116,4096,29874,1259
1,0,684,0,4116,4096,30241,1259
1,0,685,0,4116,4096,28995,1262
1,0,686,0,4116,4096,30804,1269
